flightGUID,Name,Flight Date,Flight Time (local),Landing DateTime (local),Flight DateTime (UTC),Flight Time (UTC),Landing DateTime (UTC),Drone Name,Travelled Distance ( m),Duration,Duration (seconds),Project Reference
C1553ABF-C887-1B29-AB37-E27DA24092DA,Flight 2023-12-27 14:47:15 KLF875L01,12/27/2023 14:47,14:47:15,12/27/2023 15:25,12/27/2023 09:17,09:17:15,12/27/2023 09:55,Bullet 2.1 Golf,47248,00:38:36,2316,Kandhamal Live Flights
495F790F-BE2B-1012-7313-0BE01ADF2A70,Flight 2023-12-27 14:41:13 RLF164L01,12/27/2023 14:41,14:41:13,12/27/2023 15:11,12/27/2023 09:11,09:11:13,12/27/2023 09:41,Fighter B,38485,00:30:12,1812,Rayagada Live Flights
DAEDD897-4051-2ACE-EC89-9EE79970BBFA,Flight 2023-12-27 14:17:33 KLF876L01,12/27/2023 14:17,14:17:33,12/27/2023 14:46,12/27/2023 08:47,08:47:33,12/27/2023 09:16,Fighter A,35658,00:28:44,1724,Kandhamal Live Flights
0A00AE8A-DF41-4A7C-4BAB-BF7CA4F43983,Flight 2023-12-27 13:45:31,12/27/2023 13:45,13:45:31,12/27/2023 13:47,12/27/2023 08:15,08:15:31,12/27/2023 08:17,Fighter D,18,00:01:45,105,Fighter D
CEF4EBB2-A3C4-08F0-69D6-8B6B70D13389,Flight 2023-12-27 13:41:27,12/27/2023 13:41,13:41:27,12/27/2023 13:42,12/27/2023 08:11,08:11:27,12/27/2023 08:12,Fighter D,45,00:01:20,80,Fighter D
6E40BCF6-287E-FDBC-E4CC-B8B749C80747,Flight 2023-12-27 13:37:33 KLF874L02,12/27/2023 13:37,13:37:33,12/27/2023 13:51,12/27/2023 08:07,08:07:33,12/27/2023 08:21,Fighter A,15972,00:13:57,837,Kandhamal Live Flights
19A74472-A4D3-CD32-1EBF-73FB604D8BF1,Flight 2023-12-27 13:29:56 RLF163L02,12/27/2023 13:29,13:29:56,12/27/2023 14:08,12/27/2023 07:59,07:59:56,12/27/2023 08:38,Bullet 2.1 India,47432,00:38:37,2317,Rayagada Live Flights
B4016CD6-33C9-778A-1EE6-1D5E77E0B65A,Flight 2023-12-27 13:05:45 KLF874L01,12/27/2023 13:05,13:05:45,12/27/2023 13:19,12/27/2023 07:35,07:35:45,12/27/2023 07:49,Fighter A,14103,00:13:20,800,Kandhamal Live Flights
84F17CA1-22E4-8905-B68F-F54E471FA4FC,Flight 2023-12-27 12:29:15 KLF873L02,12/27/2023 12:29,12:29:15,12/27/2023 12:41,12/27/2023 06:59,06:59:15,12/27/2023 07:11,Fighter A,15716,00:12:35,755,Kandhamal Live Flights
57789ACD-0CDE-FDF8-2A3B-4F59DC648029,Flight 2023-12-27 12:25:16 KLF870L02,12/27/2023 12:25,12:25:16,12/27/2023 13:06,12/27/2023 06:55,06:55:16,12/27/2023 07:36,Bullet 2.1 Golf,47222,00:41:02,2462,Kandhamal Live Flights
370F2F93-98E3-49D2-1959-1EC66F530F1D,Flight 2023-12-27 12:20:41 RLF163L01,12/27/2023 12:20,12:20:41,12/27/2023 12:57,12/27/2023 06:50,06:50:41,12/27/2023 07:27,Bullet 2.1 India,45738,00:36:57,2217,Rayagada Live Flights
58DE11E4-C512-379D-E5D6-D26F131F3124,Flight 2023-12-27 11:53:29 KLF873L01,12/27/2023 11:53,11:53:29,12/27/2023 12:11,12/27/2023 06:23,06:23:29,12/27/2023 06:41,Fighter A,15887,00:17:37,1057,Kandhamal Live Flights
DBD778B0-D40B-AD98-F2C6-62D04076EC66,Flight 2023-12-27 11:38:42 KLF871L02,12/27/2023 11:38,11:38:42,12/27/2023 12:08,12/27/2023 06:08,06:08:42,12/27/2023 06:38,Bullet 2.1 Golf,35686,00:29:49,1789,Kandhamal Live Flights
6A19F5BF-3A04-9038-F4C7-C243E4E44E91,Flight 2023-12-27 11:20:11 KLF872L02,12/27/2023 11:20,11:20:11,12/27/2023 11:32,12/27/2023 05:50,05:50:11,12/27/2023 06:02,Fighter A,15711,00:11:56,716,Kandhamal Live Flights
C1FDD8D8-3735-E526-6ADF-D7F9578D4E31,Flight 2023-12-27 11:16:51 RLF162L02,12/27/2023 11:16,11:16:51,12/27/2023 11:54,12/27/2023 05:46,05:46:51,12/27/2023 06:24,Fighter B,39131,00:38:08,2288,Rayagada Live Flights
68D0E194-5583-E7C4-64DA-FA1BCC04617A,Flight 2023-12-27 10:39:37 KLF872L01,12/27/2023 10:39,10:39:37,12/27/2023 10:57,12/27/2023 05:09,05:09:37,12/27/2023 05:27,Fighter A,15894,00:17:50,1070,Kandhamal Live Flights
EC6EA1C5-F705-2141-8AE3-A5672D775C61,Flight 2023-12-27 10:26:57 KLF871L01,12/27/2023 10:26,10:26:57,12/27/2023 11:01,12/27/2023 04:56,04:56:57,12/27/2023 05:31,Bullet 2.1 Golf,36514,00:34:09,2049,Kandhamal Live Flights
A3540D63-EDEF-81B6-F312-4AECB7A0ABC2,Flight 2023-12-27 10:18:34 RLF162L01,12/27/2023 10:18,10:18:34,12/27/2023 10:47,12/27/2023 04:48,04:48:34,12/27/2023 05:17,Fighter B,38472,00:29:17,1757,Rayagada Live Flights
AB00BA59-CA48-6047-030C-FEB179AC43D4,Flight 2023-12-27 09:26:22 KLF870L01,12/27/2023 09:26,09:26:22,12/27/2023 10:06,12/27/2023 03:56,03:56:22,12/27/2023 04:36,Bullet 2.1 Golf,47230,00:40:25,2425,Kandhamal Live Flights
9D979833-F543-D606-9A9A-C3A1C3F6FF5B,Flight 2023-12-26 15:25:38 RLF161L02,12/26/2023 15:25,15:25:38,12/26/2023 15:59,12/26/2023 09:55,09:55:38,12/26/2023 10:29,Fighter B,39119,00:33:38,2018,Rayagada Live Flights
1A6E7820-6DA9-C95C-AAE2-95A95425878D,Flight 2023-12-26 14:24:55 RLF161L01,12/26/2023 14:24,14:24:55,12/26/2023 14:56,12/26/2023 08:54,08:54:55,12/26/2023 09:26,Fighter B,38479,00:31:17,1877,Rayagada Live Flights
9EDF45C1-9873-5B0B-0B53-4FC5A488A430,Flight 2023-12-23 18:22:26 KLF869L01,12/23/2023 18:22,18:22:26,12/23/2023 19:06,12/23/2023 12:52,12:52:26,12/23/2023 13:36,Bullet 2.1 Golf,47265,00:43:54,2634,Kandhamal Live Flights
578D85A1-0EAD-51C8-C980-A79D91CA14D2,Flight 2023-12-23 17:40:31 KLF868L02,12/23/2023 17:40,17:40:31,12/23/2023 18:09,12/23/2023 12:10,12:10:31,12/23/2023 12:39,Fighter A,36397,00:29:13,1753,Kandhamal Live Flights
F8639508-5A24-CCE2-EEC6-F37D7975D91E,Flight 2023-12-23 17:30:51 KLF867L02,12/23/2023 17:30,17:30:51,12/23/2023 18:08,12/23/2023 12:00,12:00:51,12/23/2023 12:38,Bullet 2.1 Golf,47249,00:37:16,2236,Kandhamal Live Flights
9B1E09B8-2428-0334-ED52-7BFC1CCE2094,Flight 2023-12-23 16:47:27 KLF868L01,12/23/2023 16:47,16:47:27,12/23/2023 17:16,12/23/2023 11:17,11:17:27,12/23/2023 11:46,Fighter A,35655,00:29:13,1753,Kandhamal Live Flights
61EA0230-4AD8-8E39-229F-7BC439EDEAF8,Flight 2023-12-23 16:24:04 KLF867L01,12/23/2023 16:24,16:24:04,12/23/2023 16:54,12/23/2023 10:54,10:54:04,12/23/2023 11:24,Bullet 2.1 Golf,47214,00:30:34,1834,Kandhamal Live Flights
3B668D44-9736-CA72-EF94-3F75E8832C71,Flight 2023-12-23 15:47:21 KLF866L01,12/23/2023 15:47,15:47:21,12/23/2023 16:09,12/23/2023 10:17,10:17:21,12/23/2023 10:39,Bullet 2.1 Golf,35709,00:21:46,1306,Kandhamal Live Flights
DEAE8137-78D6-70C2-9924-0F2CF9C84B73,Flight 2023-12-23 15:29:01 KLF865L01,12/23/2023 15:29,15:29:01,12/23/2023 15:58,12/23/2023 09:59,09:59:01,12/23/2023 10:28,Fighter A,36399,00:29:48,1788,Kandhamal Live Flights
F61122AE-6867-31C2-B0B4-8F2A02B0D10F,Flight 2023-12-23 15:00:26 KLF863L02,12/23/2023 15:00,15:00:26,12/23/2023 15:22,12/23/2023 09:30,09:30:26,12/23/2023 09:52,Bullet 2.1 Golf,33069,00:22:11,1331,Kandhamal Live Flights
4F94795D-5C7E-0077-E7AE-B0B3EE386B67,Flight 2023-12-23 14:41:16 KLF864L01,12/23/2023 14:41,14:41:16,12/23/2023 15:16,12/23/2023 09:11,09:11:16,12/23/2023 09:46,Fighter A,47233,00:35:29,2129,Kandhamal Live Flights
36C9EA67-91BD-EF32-03FF-FAA5CEBAE5AA,Flight 2023-12-23 13:58:52 KLF863L01,12/23/2023 13:58,13:58:52,12/23/2023 14:20,12/23/2023 08:28,08:28:52,12/23/2023 08:50,Bullet 2.1 Golf,32385,00:21:53,1313,Kandhamal Live Flights
79CA8CC2-C484-EB15-991A-1A967C25A448,Flight 2023-12-23 13:52:13 RLF160L02,12/23/2023 13:52,13:52:13,12/23/2023 14:28,12/23/2023 08:22,08:22:13,12/23/2023 08:58,Fighter B,39123,00:36:05,2165,Rayagada Live Flights
E911F9A5-1668-093C-4D5C-6D687F7EF5EE,Flight 2023-12-23 13:29:27 KLF855L02,12/23/2023 13:29,13:29:27,12/23/2023 14:10,12/23/2023 07:59,07:59:27,12/23/2023 08:40,Fighter A,47192,00:41:18,2478,Kandhamal Live Flights
E9EADA03-7E5B-6AC9-8936-3AE89CDD5E1C,Flight 2023-12-23 12:49:47 KLF862L01,12/23/2023 12:49,12:49:47,12/23/2023 13:16,12/23/2023 07:19,07:19:47,12/23/2023 07:46,Bullet 2.1 Golf,36425,00:26:46,1606,Kandhamal Live Flights
EB231CEF-4836-360C-3E76-D132F30C7034,Flight 2023-12-23 12:42:13 KLF857L02,12/23/2023 12:42,12:42:13,12/23/2023 13:11,12/23/2023 07:12,07:12:13,12/23/2023 07:41,Fighter A,35656,00:29:11,1751,Kandhamal Live Flights
D97EFC1E-9EAC-EC4E-3C03-4170E971AEE3,Flight 2023-12-23 12:06:04 KLF860L02,12/23/2023 12:06,12:06:04,12/23/2023 12:20,12/23/2023 06:36,06:36:04,12/23/2023 06:50,Fighter A,15704,00:14:05,845,Kandhamal Live Flights
CB99BAE5-157D-20B8-28B9-FCC20C39B9B5,Flight 2023-12-23 12:05:02 KLF861L01,12/23/2023 12:05,12:05:02,12/23/2023 12:35,12/23/2023 06:35,06:35:02,12/23/2023 07:05,Bullet 2.1 Golf,47246,00:29:59,1799,Kandhamal Live Flights
99FFE12F-7B8D-F51E-337E-7AB95E4B54C1,Flight 2023-12-23 11:29:48 KLF860L01,12/23/2023 11:29,11:29:48,12/23/2023 11:44,12/23/2023 05:59,05:59:48,12/23/2023 06:14,Fighter A,15885,00:14:42,882,Kandhamal Live Flights
B4C49CC5-AD58-090E-EBC8-722A3A7376B0,Flight 2023-12-23 11:08:17 KLF859L01,12/23/2023 11:08,11:08:17,12/23/2023 11:40,12/23/2023 05:38,05:38:17,12/23/2023 06:10,Bullet 2.1 Golf,47204,00:32:15,1935,Kandhamal Live Flights
9D958B86-AA5D-7AFC-70DD-FBB18DCF2715,Flight 2023-12-23 11:06:42 RLF160L01,12/23/2023 11:06,11:06:42,12/23/2023 11:37,12/23/2023 05:36,05:36:42,12/23/2023 06:07,Fighter B,38476,00:30:49,1849,Rayagada Live Flights
7540078F-FC00-C7E7-0E4E-EA32DEF697BF,Flight 2023-12-23 10:26:35 KLF858L01,12/23/2023 10:26,10:26:35,12/23/2023 10:50,12/23/2023 04:56,04:56:35,12/23/2023 05:20,Bullet 2.1 Golf,35691,00:24:09,1449,Kandhamal Live Flights
2F4D2B19-49A7-65E4-8DA8-93CD7EFF9C8E,Flight 2023-12-23 10:14:51 KLF857L01,12/23/2023 10:14,10:14:51,12/23/2023 10:44,12/23/2023 04:44,04:44:51,12/23/2023 05:14,Fighter A,36396,00:29:29,1769,Kandhamal Live Flights
9F3D7DA6-6728-6D38-C0CF-365ED667F3DB,Flight 2023-12-23 09:37:36 KLF856L01,12/23/2023 09:37,09:37:36,12/23/2023 10:04,12/23/2023 04:07,04:07:36,12/23/2023 04:34,Bullet 2.1 Golf,36392,00:26:56,1616,Kandhamal Live Flights
3502AF88-FDDD-03F0-7A8C-53C7C7BD881F,Flight 2023-12-23 09:24:00 KLF855L01,12/23/2023 09:24,09:24:00,12/23/2023 10:00,12/23/2023 03:54,03:54:00,12/23/2023 04:30,Fighter A,47236,00:36:16,2176,Kandhamal Live Flights
26AA853D-950C-9481-3FB5-956F0DFFAA78,Flight 2023-12-23 08:51:21 KLF854L01,12/23/2023 08:51,08:51:21,12/23/2023 09:22,12/23/2023 03:21,03:21:21,12/23/2023 03:52,Bullet 2.1 Golf,47240,00:30:54,1854,Kandhamal Live Flights
701C067C-70BB-280C-3D26-515EA0CCD920,Flight 2023-12-22 19:48:17 KLF849L02,12/22/2023 19:48,19:48:17,12/22/2023 20:20,12/22/2023 14:18,14:18:17,12/22/2023 14:50,Bullet 2.1 Golf,47227,00:32:20,1940,Kandhamal Live Flights
537B6114-F56C-C62B-44F0-C1130D3F5079,Flight 2023-12-22 19:17:17 KLF844L02,12/22/2023 19:17,19:17:17,12/22/2023 19:56,12/22/2023 13:47,13:47:17,12/22/2023 14:26,Fighter A,47196,00:39:05,2345,Kandhamal Live Flights
71A36F9D-3C21-05BE-1949-BF4608945A4F,Flight 2023-12-22 19:02:50 KLF850L02,12/22/2023 19:02,19:02:50,12/22/2023 19:34,12/22/2023 13:32,13:32:50,12/22/2023 14:04,Bullet 2.1 Golf,35666,00:31:31,1891,Kandhamal Live Flights
9E47DFEC-A6E9-6000-A51C-CECF996EC982,Flight 2023-12-22 18:37:34 KLF847L02,12/22/2023 18:37,18:37:34,12/22/2023 19:07,12/22/2023 13:07,13:07:34,12/22/2023 13:37,Fighter A,35659,00:30:24,1824,Kandhamal Live Flights
652AB5CE-10F3-C1EE-F89F-DF44B12CD7DC,Flight 2023-12-22 18:05:21 KLF852L02,12/22/2023 18:05,18:05:21,12/22/2023 18:18,12/22/2023 12:35,12:35:21,12/22/2023 12:48,Bullet 2.1 Golf,15968,00:13:31,811,Kandhamal Live Flights
848F6860-55DF-ED5C-308F-422FEBCA79EF,Flight 2023-12-22 17:45:07 KLF853L02,12/22/2023 17:45,17:45:07,12/22/2023 18:07,12/22/2023 12:15,12:15:07,12/22/2023 12:37,Fighter A,23031,00:22:37,1357,Kandhamal Live Flights
4C187023-9F7E-283C-DC3A-C1015F3F3EB1,Flight 2023-12-22 17:10:56 KLF853L01,12/22/2023 17:10,17:10:56,12/22/2023 17:28,12/22/2023 11:40,11:40:56,12/22/2023 11:58,Fighter A,22730,00:17:07,1027,Kandhamal Live Flights
DBFE6715-BC09-3722-FDF8-ED59A58F5164,Flight 2023-12-22 17:01:29 KLF852L01,12/22/2023 17:01,17:01:29,12/22/2023 17:16,12/22/2023 11:31,11:31:29,12/22/2023 11:46,Bullet 2.1 Golf,14119,00:15:14,914,Kandhamal Live Flights
9B8D7915-C208-6295-D577-6E50E3E95B92,Flight 2023-12-22 16:39:19 KLF851L02,12/22/2023 16:39,16:39:19,12/22/2023 16:52,12/22/2023 11:09,11:09:19,12/22/2023 11:22,Fighter A,15966,00:12:46,766,Kandhamal Live Flights
36E206A7-375C-6316-5711-F139A344BE89,Flight 2023-12-22 16:08:26 KLF851L01,12/22/2023 16:08,16:08:26,12/22/2023 16:22,12/22/2023 10:38,10:38:26,12/22/2023 10:52,Fighter A,14130,00:14:12,852,Kandhamal Live Flights
73357FAF-ECD8-57D3-393E-F97F2F897E58,Flight 2023-12-22 16:05:05 KLF850L01,12/22/2023 16:05,16:05:05,12/22/2023 16:36,12/22/2023 10:35,10:35:05,12/22/2023 11:06,Bullet 2.1 Golf,36406,00:31:03,1863,Kandhamal Live Flights
07D04E03-9F52-3963-9307-D22B70E9500C,Flight 2023-12-22 15:57:17 RLF159L02,12/22/2023 15:57,15:57:17,12/22/2023 16:34,12/22/2023 10:27,10:27:17,12/22/2023 11:04,Bullet 2.1 India,47407,00:37:16,2236,Rayagada Live Flights
827D63EC-B7F9-E821-0582-B70A0957D452,Flight 2023-12-22 15:13:37 KLF849L01,12/22/2023 15:13,15:13:37,12/22/2023 15:51,12/22/2023 09:43,09:43:37,12/22/2023 10:21,Bullet 2.1 Golf,47256,00:38:19,2299,Kandhamal Live Flights
B4D65AFA-4444-1F1B-79A1-7A1DBCE7545C,Flight 2023-12-22 14:04:05 KLF848L02,12/22/2023 14:04,14:04:05,12/22/2023 14:45,12/22/2023 08:34,08:34:05,12/22/2023 09:15,Bullet 2.1 Golf,47234,00:41:18,2478,Kandhamal Live Flights
11357EAE-75BA-440F-F4A0-665836357DC2,Flight 2023-12-22 13:09:06 KLF848L01,12/22/2023 13:09,13:09:06,12/22/2023 13:48,12/22/2023 07:39,07:39:06,12/22/2023 08:18,Bullet 2.1 Golf,47246,00:38:55,2335,Kandhamal Live Flights
6E72B4EE-BD2A-3651-7346-2410A5BCC1C6,Flight 2023-12-22 13:00:04,12/22/2023 13:00,13:00:04,12/22/2023 13:13,12/22/2023 07:30,07:30:04,12/22/2023 07:43,AeroSwift AS01,15895,00:13:30,810,AeroSwift AS01 Test Flight
E7AD4FF2-E975-92DC-B1DA-6E27F63DE375,Flight 2023-12-22 12:15:35 KLF847L01,12/22/2023 12:15,12:15:35,12/22/2023 12:45,12/22/2023 06:45,06:45:35,12/22/2023 07:15,Fighter A,36396,00:29:54,1794,Kandhamal Live Flights
18E1F1C1-C7AB-9ED5-3033-E68748CFA7D9,Flight 2023-12-22 11:58:16 RLF159L01,12/22/2023 11:58,11:58:16,12/22/2023 12:37,12/22/2023 06:28,06:28:16,12/22/2023 07:07,Bullet 2.1 India,45803,00:39:34,2374,Rayagada Live Flights
5FB7E4E0-F926-9597-73E2-99716FF08D9A,Flight 2023-12-22 11:39:54 KLF843L02,12/22/2023 11:39,11:39:54,12/22/2023 12:21,12/22/2023 06:09,06:09:54,12/22/2023 06:51,Bullet 2.1 Golf,47215,00:41:38,2498,Kandhamal Live Flights
EB5EA0A1-D14C-B935-B4EF-A180FF5BA0D8,Flight 2023-12-22 11:32:44 KLF846L02,12/22/2023 11:32,11:32:44,12/22/2023 12:03,12/22/2023 06:02,06:02:44,12/22/2023 06:33,Fighter A,35643,00:30:30,1830,Kandhamal Live Flights
FD57E2BF-B8FA-8A47-28A5-62614832CAF8,Flight 2023-12-22 10:54:16 KLF845L02,12/22/2023 10:54,10:54:16,12/22/2023 11:27,12/22/2023 05:24,05:24:16,12/22/2023 05:57,Bullet 2.1 Golf,35643,00:32:49,1969,Kandhamal Live Flights
2E632B7A-FE6A-B047-9A47-977C53B1E937,Flight 2023-12-22 10:46:23 RLF158L02,12/22/2023 10:46,10:46:23,12/22/2023 11:20,12/22/2023 05:16,05:16:23,12/22/2023 05:50,Fighter B,39129,00:34:02,2042,Rayagada Live Flights
89646063-D754-A73F-51E3-A725AE9699B3,Flight 2023-12-22 10:40:19 KLF846L01,12/22/2023 10:40,10:40:19,12/22/2023 11:08,12/22/2023 05:10,05:10:19,12/22/2023 05:38,Fighter A,36397,00:28:28,1708,Kandhamal Live Flights
30EFF456-02E8-A42B-10E0-B063982B621B,Flight 2023-12-22 09:54:31 RLF158L01,12/22/2023 09:54,09:54:31,12/22/2023 10:26,12/22/2023 04:24,04:24:31,12/22/2023 04:56,Fighter B,38472,00:31:59,1919,Rayagada Live Flights
E32257B7-88DB-7F76-6555-AC4FC91A3D0B,Flight 2023-12-22 09:53:50 KLF844L01,12/22/2023 09:53,09:53:50,12/22/2023 10:28,12/22/2023 04:23,04:23:50,12/22/2023 04:58,Fighter A,47232,00:35:01,2101,Kandhamal Live Flights
BC1ABDBF-0094-1C32-D203-93CD93E73837,Flight 2023-12-22 09:51:56 KLF845L01,12/22/2023 09:51,09:51:56,12/22/2023 10:20,12/22/2023 04:21,04:21:56,12/22/2023 04:50,Bullet 2.1 Golf,36412,00:28:30,1710,Kandhamal Live Flights
5C6611D5-0FB2-9496-06D0-223B6D741914,Flight 2023-12-22 08:57:18 KLF843L01,12/22/2023 08:57,08:57:18,12/22/2023 09:32,12/22/2023 03:27,03:27:18,12/22/2023 04:02,Bullet 2.1 Golf,47238,00:35:32,2132,Kandhamal Live Flights
3CDBB34D-C3FE-0144-FE87-8858980CF553,Flight 2023-12-21 19:27:58 KLF842L01,12/21/2023 19:27,19:27:58,12/21/2023 20:07,12/21/2023 13:57,13:57:58,12/21/2023 14:37,Bullet 2.1 Golf,47205,00:39:45,2385,Kandhamal Live Flights
88EDE537-4AEC-5033-E953-BEFED9135698,Flight 2023-12-21 19:01:48 KLF841L01,12/21/2023 19:01,19:01:48,12/21/2023 19:40,12/21/2023 13:31,13:31:48,12/21/2023 14:10,Fighter A,47200,00:38:27,2307,Kandhamal Live Flights
93C599B7-3EAA-2165-C73A-70969129F44B,Flight 2023-12-21 18:36:52 KLF839L02,12/21/2023 18:36,18:36:52,12/21/2023 19:16,12/21/2023 13:06,13:06:52,12/21/2023 13:46,Bullet 2.1 Golf,47252,00:39:42,2382,Kandhamal Live Flights
6B0A0D35-770F-3B2A-B124-3DE8264D787A,Flight 2023-12-21 18:24:44 KLF840L01,12/21/2023 18:24,18:24:44,12/21/2023 18:53,12/21/2023 12:54,12:54:44,12/21/2023 13:23,Fighter A,35663,00:29:02,1742,Kandhamal Live Flights
EDEC3414-2B05-7BCB-9E16-EFFFE5A1574D,Flight 2023-12-21 17:44:45 KLF838L02,12/21/2023 17:44,17:44:45,12/21/2023 18:15,12/21/2023 12:14,12:14:45,12/21/2023 12:45,Fighter A,36406,00:30:54,1854,Kandhamal Live Flights
D51BEB6D-7BD3-D821-5B07-CF63D9AF945E,Flight 2023-12-21 17:10:53 KLF839L01,12/21/2023 17:10,17:10:53,12/21/2023 17:51,12/21/2023 11:40,11:40:53,12/21/2023 12:21,Bullet 2.1 Golf,47199,00:40:46,2446,Kandhamal Live Flights
30F4C6EE-E935-3AE4-68E3-DE6D23BF9C05,Flight 2023-12-21 16:57:27 KLF838L01,12/21/2023 16:57,16:57:27,12/21/2023 17:27,12/21/2023 11:27,11:27:27,12/21/2023 11:57,Fighter A,35667,00:29:55,1795,Kandhamal Live Flights
689DABE0-1990-A111-3A8E-EE91E9D38316,Flight 2023-12-21 16:23:35 KLF834L02,12/21/2023 16:23,16:23:35,12/21/2023 16:54,12/21/2023 10:53,10:53:35,12/21/2023 11:24,Bullet 2.1 Golf,35660,00:31:17,1877,Kandhamal Live Flights
FCC74071-CF1E-177F-6A11-1CBDA9096580,Flight 2023-12-21 16:22:30,12/21/2023 16:22,16:22:30,12/21/2023 16:59,12/21/2023 10:52,10:52:30,12/21/2023 11:29,AeroSwift AS01,52257,00:37:23,2243,AeroSwift AS01 Test Flight
5221B670-B3DE-77BB-DCE9-81CBC9ACB032,Flight 2023-12-21 15:48:26 KLF837L01,12/21/2023 15:48,15:48:26,12/21/2023 16:02,12/21/2023 10:18,10:18:26,12/21/2023 10:32,Bullet 2.1 Golf,15957,00:13:38,818,Kandhamal Live Flights
845FCC14-CE2F-BC0D-5046-DEFFB18DE373,Flight 2023-12-21 15:25:08 KLF835L02,12/21/2023 15:25,15:25:08,12/21/2023 15:47,12/21/2023 09:55,09:55:08,12/21/2023 10:17,Fighter A,23032,00:22:34,1354,Kandhamal Live Flights
E773B292-311B-E846-7FC7-43C28588410C,Flight 2023-12-21 15:20:07 RLF157L02,12/21/2023 15:20,15:20:07,12/21/2023 15:53,12/21/2023 09:50,09:50:07,12/21/2023 10:23,Fighter B,39112,00:33:26,2006,Rayagada Live Flights
F4D8C157-1C08-2780-5BBD-2949B365D809,Flight 2023-12-21 15:18:05 KLF836L01,12/21/2023 15:18,15:18:05,12/21/2023 15:33,12/21/2023 09:48,09:48:05,12/21/2023 10:03,Bullet 2.1 Golf,14116,00:15:10,910,Kandhamal Live Flights
1039F074-BBC1-728F-5BDA-1EC654D33FB3,Flight 2023-12-21 14:56:02,12/21/2023 14:56,14:56:02,12/21/2023 15:33,12/21/2023 09:26,09:26:02,12/21/2023 10:03,AeroSwift AS01,52134,00:37:26,2246,AeroSwift AS01 Test Flight
F1E8F351-D179-C86E-A610-72BE788F5860,Flight 2023-12-21 14:51:12 KLF835L01,12/21/2023 14:51,14:51:12,12/21/2023 15:08,12/21/2023 09:21,09:21:12,12/21/2023 09:38,Fighter A,22726,00:17:13,1033,Kandhamal Live Flights
AFB470F6-D3C8-3E8B-6A28-C03FACCEA02A,Flight 2023-12-21 14:23:51 RLF157L01,12/21/2023 14:23,14:23:51,12/21/2023 14:56,12/21/2023 08:53,08:53:51,12/21/2023 09:26,Fighter B,38485,00:32:17,1937,Rayagada Live Flights
6F65478C-240F-9662-4E8F-CB63904D8BB4,Flight 2023-12-21 13:17:00 KLF834L01,12/21/2023 13:17,13:17:00,12/21/2023 13:49,12/21/2023 07:47,07:47:00,12/21/2023 08:19,Bullet 2.1 Golf,36415,00:32:09,1929,Kandhamal Live Flights
48A7A8D6-000E-3AD8-7B5F-9D98C117B2C5,Flight 2023-12-21 12:58:05 KLF833L02,12/21/2023 12:58,12:58:05,12/21/2023 13:28,12/21/2023 07:28,07:28:05,12/21/2023 07:58,Fighter A,33061,00:29:58,1798,Kandhamal Live Flights
ABA32BDF-E0FF-DF23-9ADF-CCCAD230C16E,Flight 2023-12-21 12:17:00 KLF833L01,12/21/2023 12:17,12:17:00,12/21/2023 12:41,12/21/2023 06:47,06:47:00,12/21/2023 07:11,Fighter A,32347,00:24:57,1497,Kandhamal Live Flights
AACAAD7B-D4E6-F5D8-1316-83AC3D032195,Flight 2023-12-21 12:12:05 KLF832L02,12/21/2023 12:12,12:12:05,12/21/2023 12:52,12/21/2023 06:42,06:42:05,12/21/2023 07:22,Bullet 2.1 Golf,47259,00:40:00,2400,Kandhamal Live Flights
1B6D7CD1-6BAC-ADE6-E75E-6067D6CFC54B,Flight 2023-12-21 10:59:20 KLF832L01,12/21/2023 10:59,10:59:20,12/21/2023 11:40,12/21/2023 05:29,05:29:20,12/21/2023 06:10,Bullet 2.1 Golf,47245,00:41:11,2471,Kandhamal Live Flights
69942B6F-9E49-B5CF-25B5-DBB8FE4CDEE0,Flight 2023-12-21 10:13:21 KLF831L02,12/21/2023 10:13,10:13:21,12/21/2023 10:45,12/21/2023 04:43,04:43:21,12/21/2023 05:15,Bullet 2.1 Golf,35676,00:32:35,1955,Kandhamal Live Flights
48F258A3-B22C-9690-3C78-6094B0146CF1,Flight 2023-12-21 09:13:09 KLF831L01,12/21/2023 09:13,09:13:09,12/21/2023 09:42,12/21/2023 03:43,03:43:09,12/21/2023 04:12,Bullet 2.1 Golf,36395,00:29:06,1746,Kandhamal Live Flights
B5FA8A1B-D4F3-484C-D4C3-7A950FEED8D0,Flight 2023-12-20 19:12:32 KLF829L01,12/20/2023 19:12,19:12:32,12/20/2023 19:52,12/20/2023 13:42,13:42:32,12/20/2023 14:22,Bullet 2.1 Delta,47221,00:39:38,2378,Kandhamal Live Flights
E73A3E1E-F736-B3C2-51A1-EFDC6A37E32F,Flight 2023-12-20 18:45:46 KLF826L02,12/20/2023 18:45,18:45:46,12/20/2023 19:24,12/20/2023 13:15,13:15:46,12/20/2023 13:54,Bullet 2.1 Golf,47244,00:39:00,2340,Kandhamal Live Flights
FAD780E4-8F4B-16B5-B180-4DBE9DF8E168,Flight 2023-12-20 18:33:46 KLF828L01,12/20/2023 18:33,18:33:46,12/20/2023 19:03,12/20/2023 13:03,13:03:46,12/20/2023 13:33,Bullet 2.1 Delta,35666,00:29:34,1774,Kandhamal Live Flights
